name,phone,address,website,rating,user_ratings_total
"Rently Properties","050 660 5751","88 6C St - Al Satwa - Dubai - United Arab Emirates","https://rently.cc/",3.4,5
"Leed Wells Real Estate LLC","055 545 0995","Office 401, Al Moosa Tower 2 - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","https://www.leedwells.com/",5,60
"Astro Properties","052 168 2970","Office 1903, Aspect Tower Zone B - Business Bay - Dubai - United Arab Emirates","https://astroproperties.com/",4.6,93
"Wolves international real estate llc","058 597 4080","Al Moosa Tower 1 - 1702 - 64 Sheikh Zayed Rd - opp. museum of the future - Trade Center First - Dubai - United Arab Emirates","https://www.wolvesint.ae/",5,20
"Amlak Al Sayyad Real Estate L.L.C","04 558 7662","88 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","https://amlakalsayyad.com/",5,24
"Famous Real Estate","055 940 9420","Al Moosa Tower 2 - 30th floor office 16 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","https://www.famous-realestate.com/",3.4,5
"Vardhman Realty | فاردمان العقارية","04 326 6106","Al Moosa Tower 2 - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","http://www.vardhmanrealty.ae/",4.4,14
"Horizon Gate Real Estate","050 777 1990","office, no#101A - Millennium Executive Tower - Sheikh Zayed Rd - Dubai - United Arab Emirates","https://www.horizongate.ae/",5,13
"Strada Real Estate Brokerage","04 547 6400","Park Heights Square 2 Dubai Hills Estate - Office 202 - Hadaeq Sheikh Mohammed Bin Rashid - Dubai - United Arab Emirates","http://www.stradauae.com/",4.7,274
"Paradise Oasis Real Estate Brokers","04 450 8298 ext. 99","Aspect Tower - 1002 - Dubai - United Arab Emirates","http://www.poreb.com/",4.7,137
"Esta International Real Estate","04 334 3444","Latifa Tower - Suite: 2501 - 2503 - Sheikh Zayed Rd - Dubai - United Arab Emirates","https://www.estamea.com/",4.8,6
"KUN Real Estate","04 328 9786","Latifa Tower - 1407B Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","http://kun.ae/",4.9,42
"Sun Life Real Estate LLC","04 885 9539","Al Moosa Tower 2 - 08 26th floor - Trade Center First - Dubai - United Arab Emirates","https://sunliferealestate.ae/",5,1
"Deal Value Real Estate LLC","054 565 9222","Al Moosa Tower 2 - 1 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","","",""
"Urban Real Estate","800 87226","Building Unit 1203, Al Moosa Tower 1 - Trade Center First - Dubai - United Arab Emirates","",3.9,155
"Achiever Properties LLC","04 351 8800","The Tower Plaza Hotel, Office 1001 - Dubai - United Arab Emirates","http://achiever.ae/",4.6,73
"Dubai Estates","058 214 6650","Fairmont Dubai - 1702 - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","",5,1
"SS Real Estate","054 330 8583","312 Al Mustaqbal St - Downtown Dubai - Za'abeel 2 - Dubai - United Arab Emirates","https://ssrealestate.ae/",5,1
"Metroplex Properties","04 557 8907","City Tower 2 - Office No. 1907 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","https://metroplex.ae/",4.9,9
"7 States Real Estate","04 707 6578","Millennium Executive Tower - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates","https://www.7states.ae/",4.8,29
"EverNest Real Estate L.LC","04 584 3555","Opus Tower A - Office No 204, 2rd Floor - 2nd St - Business Bay - Dubai - United Arab Emirates","https://www.evernestre.ae/",4.7,138
"HighMark Horizon Real Estate LLC","04 386 5358","Palazzo Versace Dubai - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates","https://highmarkhorizon.com/",4.6,74
"Desire Homes Properties LLC","050 729 9502","BHB Business Centre, Spectrum Building - Block A Office number-08 - Oud Metha - Dubai - United Arab Emirates","https://desirehomesuae.com/","",""
"Dubai Wharf Dubai Properties","800 37823","68GQ+9MH Dubai Creek - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates","http://www.dp.ae/our-portfolio/homes-to-buy/8/Dubai-Wharf",4.1,203
"Manazel Al Khor at Jaddaf Waterfront - Dubai Properties","800 37823","Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates","http://www.dp.ae/our-portfolio/homes-to-buy/9/manazel-khor",4.6,118
"fäm Properties Creek Harbour","04 369 1700","Creek Residences North T3 - Shop 02, Ground Floor - Al Kheeran First - Dubai Creek Harbour - Dubai - United Arab Emirates","http://famproperties.com/",4.5,20
"ZIVA Properties LLC","055 453 9360","688G+7GQ - Al Jadaf - Dubai - United Arab Emirates","https://www.zivapropertiesuae.com/",5,1
"Noor Seddiqi Real Estate L.L.C","04 333 4915","Nastaran Tower - Office 407 - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates","https://noorseddiqi.com/",4.1,9
"Best City Homes - Al Jaddaf","055 315 8888","Al Jadaf - Dubai - United Arab Emirates","",5,2
"VINCITORE REAL ESTATE DEVELOPMENT LLC","050 500 6869","68GV+J88 - Business Bay Bridge - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates","",3.3,8
"Al Jadaf Heights","054 308 9641","68FM+39W - Al Jadaf - Dubai - United Arab Emirates","",4.2,45
"Vincitore Group","04 324 2263","Crossing - Vincitore Real Estate Development LLC Near - Business Bay - Dubai - United Arab Emirates","https://vincitorerealty.com/",4.3,216
"Jaddaf Residence (SBK)","056 820 7741","68CJ+MG6 - Al Jadaf - Dubai - United Arab Emirates","",4.4,109
"Binghatti Creek","800 15","6879+2H - Al Jadaf - Dubai - United Arab Emirates","https://binghatti.com/projects/binghatti-creek/?utm_source=google&utm_medium=organic&utm_campaign=gmb",3.9,71
"Al Jaddaf Project Harbor Real Estate","050 915 8622","68CJ+RHX - Al Jadaf - Dubai - United Arab Emirates","",5,1
"Deep Ocean Real Estate","056 309 6060","Al Shafar Palladium Bldg - Shop #1 - Al Jadaf - Dubai - United Arab Emirates","https://deepocean.vip/leave-request/",4.5,2
"Jaddaf Views - AWR Properties","800 2977","Latifa Hospital St - Al Jadaf - Dubai - United Arab Emirates","https://www.awrostamani.ae/",4.1,37
"Azurite Tower - Dar Al Mehairi Real Estate","04 263 4765","Ibn Al Zahrawi St - Al Jadaf - Dubai - United Arab Emirates","http://www.daralmehairi.com/",3.6,298
"INV Why Real Estate","04 265 6513","Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates","http://inv.whygroup.ae/",5,11
"GLOBALSERVICES4YOU","050 964 0120","Iris amber Al - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates","https://www.globalservices4you.com/",5,62
"Lavanya Bangera | Real Estate Agent | Dubai","052 409 0053","Al Jadaf - Dubai - United Arab Emirates","https://www.linkedin.com/in/lavanya-bangera-04134b173/",5,1
"SHK Building (SBK)0119","","68CJ+XFP Nursery 2 - Al Jadaf - Dubai - United Arab Emirates","https://www.sbkrealestate.com/portfolio-item/shk-building-dxb/",4.7,109
"Saif Belhasa Real Estate","052 107 5926","Belhasa Driving Center Building - Al Jadaf - Dubai - United Arab Emirates","","",""
"Niloofar Tower Al Jaddaf","050 684 6058","68HP+QF3 Near Waterfront - Al Khail Rd - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates","",3.9,34
"Kayan Home Real Estate","058 851 7124","Al Wasl Branch - Sheikh Rashid Rd - next to Wafi City - Umm Hurair Second - Dubai - United Arab Emirates","https://kayanhomerealestate.com/",5,5
"Beytie.com Vacation Homes بيتي.كوم لتأجير بيوت العطلات","056 551 7700","Al, Nastaran Tower - Office 403 - Jaddaf Waterfront - Dubai - United Arab Emirates","http://www.beytie.com/",5,389
"NeoSpace Luxe Properties LLC","050 211 5982","Gate No: 2, Dry Docks - WH No: 75/1 - Al Jadaf - Dubai - United Arab Emirates","https://nsluxeproperties.com/","",""
"Rare Homes Real Estate - Dubai Wharf - 706","","68GQ+9MH - Al Jadaf - Jaddaf Waterfront - Dubai - United Arab Emirates","","",""
"Rosewood Properties","058 599 7987","Gulf Towers A2, Office 503 A-29 - Oud Metha - Dubai - United Arab Emirates","https://rosewood-properties.com/",5,3
"Al Jaddaf Star Residence","","688H+546 - Al Jadaf - Dubai - United Arab Emirates","",3.4,133
"Emerald JADAF 1","04 370 9111","Latifa Hospital St - Al Jadaf - Dubai - United Arab Emirates","http://emeraldproperties.ae/",4.2,13
"Ayedh Tower","3868723","68CJ+QGX - Al Jadaf - Dubai - United Arab Emirates","",3.6,171
"Eqarat.com Real Estate","04 324 2224","Wafi City - Oud Metha Rd - Umm Hurair Second - Dubai - United Arab Emirates","http://www.eqarat.com/",2.9,105
"Locations Holiday Homes LLC","055 268 5269","6867+HR - Al Jadaf - Dubai - United Arab Emirates","https://locations.ae/",4.9,32
"Driven Properties","04 257 2772","Podium - Office No GFR-08 The Creek Residences South - Dubai Creek Harbour - Dubai - United Arab Emirates","https://www.drivenproperties.ae/",4.3,24
"BS International Properties","052 257 4223","City Bank Towers - 13th Floor Offices 45-46 - next to Wafi Mall - Oud Metha - Dubai - United Arab Emirates","https://www.bsinternationalproperties.com/",5,20
"Dynamic Properties LLC","055 227 7866","North Creek Residences, Tower 2 - Dubai Creek Harbour - Dubai - United Arab Emirates","http://dynamicproperties.ae/",4.8,25
"REAL FLASH DIGITAL STUDIO AL JADDAF","054 709 3264","Al Marzooqi building - Amit 10 - Al Khail Rd - Al Jadaf - Dubai - United Arab Emirates","https://flashdigitalstudiouae.com/",4.9,212
"AZIZI FAWAD","056 310 4704","6756+34F - Al Jadaf - Dubai - United Arab Emirates","https://dubai.censusrealestate.com/Azizi-Fawad",4.3,54
"Gemz properties llc","04 665 2883","503a Oud Metha Rd - Umm Hurair Second - Dubai - United Arab Emirates","http://www.gemzproperties.net/",4.3,6
"ZORRO HOMES REAL ESTATE BROKERS LLC","04 288 4126","502A-21, GULF TOWERS, UMM HURAIR 2 - Oud Metha - Dubai - United Arab Emirates","",5,3
"Sevenfold Real Estate LLC","04 222 4810","68HC+2RX Offices, (google pin - 1,30 street - 101 Oud Metha Rd - Umm Hurair Second - Dubai - United Arab Emirates","http://sevenfoldrealestate.ae/",5,2
"Al Rimmal Residence Tower A","058 109 1008","688F+WWR - Al Jadaf - Dubai - United Arab Emirates","",4.3,24
"Al Habtour Real Estate","04 335 6666","Office 310 & 311, Al Safeena Building, Oud Metha Same Building Malaysia Trade Centre - Dubai - United Arab Emirates","",4.1,14
"Saleh building","","Dubai Festival City Mall - Al Jadaf - Dubai Festival City - Dubai - United Arab Emirates","",4.7,42
"Binghatti Avenue","800 15","6868+WH9 - near Marriot Hotel - Al Jadaf - Dubai - United Arab Emirates","https://www.binghatti.com/en/projects/binghatti-avenue",3.9,129
"Royal Guest Real Estate Broker","056 116 2778","8th floor, office 20, Block B, Gulf Tower, umm hurair 2 - Dubai - United Arab Emirates","",4.5,2
"Jaddaf Place","054 586 9042","687H+JWP - Unnamed Road - Al Jadaf - Dubai - United Arab Emirates","",2.4,13
"Al Durrah 7 Jadaf building","","68FH+2V6 - Unnamed Road - Al Jadaf - Dubai - United Arab Emirates","",4.9,77
"Golden waves real estate","050 385 5144","157 4th St - Oud Metha - Dubai - United Arab Emirates","",5,2
"Auram Prime Real Estate","058 549 4123","Central - 10th St - Oud Metha - Dubai - United Arab Emirates","https://www.auramprimerealestate.ae/",5,1
"Al Jaddaf Avenue Building","056 409 6662","68GJ+2JJ - Al Jadaf - Dubai - United Arab Emirates","http://www.emiratesproperties.com/",3.1,19
"SBK Real Estate","04 337 4499","Kuwait Street - 8C St - Dubai - United Arab Emirates","https://www.sbkrealestate.com/",4.7,16609
"Al Waleed Real Estate - Al Karama 1","050 770 6539","68V3+HJ9 - 10 E St - Al Karama - Dubai - United Arab Emirates","",3.7,3
"Desear Real Estate LLC","04 256 0277","Titanium Tower - Office No 06 - Level P03 Sheikh Khalifa Bin Zayed St - Dubai - United Arab Emirates","https://desear.realestate/",5,28
"Emirates Properties","04 321 0000","Office Tower, Al Ghurair Centre - No. 839, 8th Floor - Deira - Dubai - United Arab Emirates","http://www.emiratesproperties.com/",4,772
"IBM INTERNATIONAL REAL ESTATE LLC","04 557 7315","Hamsa Building - Khalid Bin Al Waleed Rd - Al Karama - Dubai - United Arab Emirates","https://ibmintlrealestate.com/",5,4
"Reliable Properties","04 370 7702","75 20B St - Al Karama - Dubai - United Arab Emirates","http://reliabledubai.com/About",3.5,16
"Geometrics Real Estate","058 133 3854","Office # 202, Al Rais Building, Karama, Opposite Burjuman Mall - Dubai - United Arab Emirates","http://www.dubaire.com/",5,3
"Embark Properties","055 800 0530","Ali Khalifa Belaisha Building - Office M-02 - 131 Sheikh Rashid Rd - Al Karama - Dubai - United Arab Emirates","https://www.theembarkproperties.com/",4.9,37
"SKD Real Estate Brokerage","058 176 6736","Business Center - 106, Generation, 71 - Al Karama - Dubai - United Arab Emirates","https://www.skdrealestate.ae/",5,3
"Emerald Properties Karama","050 505 3470","6 A Street , Near Karama Center - Dubai - United Arab Emirates","http://emeraldproperties.ae/",5,1
"Al Jumairi Real Estate","04 335 3533","Sheikh Khalifa Bin Zayed St - Al Karama - Dubai - United Arab Emirates","",4.9,10
"Kainoor Properties","056 148 1815","Al Nakheel Building ,karama Office No: 311 A - Dubai - United Arab Emirates","http://www.kainoorproperties.com/",3.7,3
"AL MANSOORI REAL ESTATE L L C","04 396 3337","65 12C St - Al Karama - Dubai - United Arab Emirates","",4.6,5
"Ayana Properties","04 370 8140","Zaabeel Road - 9B St - Dubai - United Arab Emirates","https://ayanaproperties.com/",4.4,7
"Bait ALASYAD real estate llc","052 137 9999","Al Karama -almaskan building - office d-23 - Dubai - United Arab Emirates","",5,3
"M & K Real Estate Brokers","055 703 7070","Wasl Aqua Building - Shop 11 - Al Karama - Dubai - United Arab Emirates","http://www.mkuae.com/",3,2
"Al Mehairi Real Estate L.L.C","04 336 6744","2B St - Al Karama - Dubai - United Arab Emirates","https://almehairirealestate.com/",3.3,129
"Orville Real Estate Building","","Burjuman - Metro Station - Al Karama - Dubai - United Arab Emirates","",3.8,56
"Home KL 43","056 626 9639","10B St - Al Karama - Sheikh Hamdan Colony - Dubai - United Arab Emirates","",4.8,10
"Al Risa Real Estate Brokers","055 476 3366","bldg, Al Nakheel - Al Karama - Dubai - United Arab Emirates","",1,1
"KAS 1 Khalil Al Sayegh - Al Karama","04 396 6601","2B St. near ADCB Metro Station behind President Hotel - Dubai - United Arab Emirates","http://www.kas1realestate.com/",4.6,7
"AOBH Group - Saja Real Estate","054 586 4737","Sheikh Khalifa Bin Zayed Road (Trade Centre Road) - Dubai - United Arab Emirates","http://www.sajarealestate.com/",4.3,12
"JSG Real Estate","04 320 2030","Zainal Mohebi Plaza - 13A St - Al Karama - Dubai - United Arab Emirates","http://www.jsgrealestate.ae/","",""
"PROPMAX REAL ESTATE LLC","","Ansar Gallery Building, Hamsah-A Building - 87556 3A St - Al Karama - Dubai - United Arab Emirates","https://www.propmaxre.com/",5,6
"Standard Realty","04 388 5828","68W3+337 - 8C St - Al Karama - Dubai - United Arab Emirates","",5,1
"Confident Group- Dubai","055 338 7577","Unique world Business centre LLC Hamsah-A Building, Ground Floor - Office No - 292 - Al Karama - Dubai - United Arab Emirates","https://www.confident-group.com/",4.5,10
"Zeal Way Real Estate","04 321 7447","O Block, Hamsah-A Building - Ansar gallery - Office 403 3A St - Al Karama - Dubai - United Arab Emirates","https://www.zealwayproperties.com/",4.2,40
"Golden Tower Real Estate","04 397 9977","68W3+Q44 - Street # 6A - Al Karama - Dubai - United Arab Emirates","",4.3,7
"ARE Realty","052 768 8822","Hamsa Building - Office Suite No. 207 - Khalid Bin Al Waleed Rd - Al Karama - Dubai - United Arab Emirates","https://www.arerealty.ae/",5,2
"MUSABAH BEL QAIZI REAL ESTATE","04 335 9258","Office Land Building - Block1, Entrance backside of building - 46B St - Dubai - United Arab Emirates","",4.5,2
"Al Waleed 5 (Aster clinic building)","04 334 1234","Al Khaleej - 35 4B St - near Mamukas Restaurant - Al Karama - Dubai - United Arab Emirates","",3.4,13
"Belshalat Real Estate","04 351 5454","774W+8VP - Al Mankhool - Dubai - United Arab Emirates","",4.2,10
"Dar Al Karama Development (DAK)","04 225 8555","Office 614, Blue Bay Tower - Business Bay - Dubai - United Arab Emirates","https://dakdeveloper.com/",5,2
"Ali Humood Real Estate","04 336 6505","67RW+7WJ - Street # 45A - Al Karama - Dubai - United Arab Emirates","",5,2
"AL KARAMA","","Al Karama - Sheikh Hamdan Colony - Dubai - United Arab Emirates","",4.7,15
"SPECTRUM REAL ESTATE EST","04 396 2996","Al Sherifi Centre, Opp Central Post Office Dubai - United Arab Emirates","https://www.spectrumdxb.com/",5,3
"AlSullan Real Estate LLC Building Karama","04 554 5322","68P3+FCF - 46B St - Al Karama - Dubai - United Arab Emirates","",5,2
"Protek Real Estate","050 457 5132","Zabeel House - Showroom 1B - Zaa'beel St - Al Karama - Dubai - United Arab Emirates","https://www.protekre.com/","",""
"Arabian Desert Real Estate","04 397 6999","68W2+RM7 - Street # 21 - Al Karama - Dubai - United Arab Emirates","",3,2
"Al Sahaa Real Estate Karama","","39 2B St - Al Karama - Dubai - United Arab Emirates","",5,1
"Al Awazi 3 Building, Al Karama","","Parking Entrance - next to Tabrah Flowers & Gifts Trading - Al Karama - Dubai - United Arab Emirates","",5,1
"Mabrooka Properties","055 423 9253","38 4B St - Al Karama - Dubai - United Arab Emirates","https://bdcompounds.wixsite.com/hhproperties",5,1
"Propshare Vacation Homes llc","050 842 4893","Al Karama - Sheikh Hamdan Colony - Dubai - United Arab Emirates","",5,1
"Bel Jafla Real Estate","04 337 3600","68V4+RC2 - Kuwait St - Al Karama - Dubai - United Arab Emirates","",2.7,10
"Bin Humaidan Real Estate","04 336 8080","67RW+7HQ - Sheikh Khalifa Bin Zayed Road (Trade Centre Road) - Al Karama - Dubai - United Arab Emirates","",5,1
"Wasl - Al Karama (R405)","055 890 6004","44 35th St - Al Karama - Dubai - United Arab Emirates","",4,19
"Reiwa Real Estate","050 119 2636","Hamsah-A Building - 3A St - Al Karama - Dubai - United Arab Emirates","http://reiwa.ae/","",""
"Wasl - Al Karama (R406)","050 826 9046","60 35th St - Al Karama - Dubai - United Arab Emirates","",3.5,17
"Adarsh Vijayakumar | Real Estate Digital Marketing Consultant in Dubai","050 745 4673","G5 - 17A St - Al Karama - Sheikh Hamdan Colony - Dubai - United Arab Emirates","https://www.adarshpv.com/",5,4
"Tiba Rent A Car","04 273 3003","Karama, Arenco Bldg - Dubai - United Arab Emirates","",5,1
"Karama New Building","04 357 1500","2 8A St - Al Karama - Dubai - United Arab Emirates","",4,70
"Al Maskan , Karama","04 335 0813","22 45B St - Al Karama - Dubai - United Arab Emirates","",4.4,115
"MOHD ALFALASI REAL ESTATE","04 334 1131","Near Lamcy, Snooker Point Bldg - Dubai - United Arab Emirates","",2.7,11
"UnitFlix Properties","054 708 6341","Al Maseed Building, Business center - 202 2nd Floor - 301 Al Maktoum Rd - near Union Bus Station - شارع - Al Rigga - Dubai - United Arab Emirates","https://unitflix.com/",5,1
"Imperial Star Real Estate","050 617 3684","Creek, Al Masraf Building - 1303 - Baniyas Rd - Deira - Al Rigga - Dubai - United Arab Emirates","https://isrealty.ae/",4.5,8
"Al Ghurair Property Management","04 205 3555","Al Rigga Rd - Deira - Dubai - United Arab Emirates","https://alghurairpropertymanagement.com/en?utm_source=google&utm_medium=local&utm_campaign=google_business_profile",4.1,512
"EGIT REAL ESTATE L L C","052 506 5989","Baniyas Tower - OFFICE 107 EXIT 1 - near BANIYAS SQUARE METRO STATION - Deira - Al Rigga - Dubai - United Arab Emirates","http://www.egitrealestate.com/",5,10
"Real Returns Real Estate","055 622 3313","23 Street 1 - Dubai - United Arab Emirates","",3.8,5
"SBJ Real Estate L.L.C","050 500 8821","Twin Tower - 205B - Deira - Dubai - United Arab Emirates","https://sbjrealestate.ae/",5,1
"Amlak Irani","054 761 0019","4J2Q+W3 ع - Al Rigga - Dubai - United Arab Emirates","",5,1
"Chosen Homes Real Estate LLC","052 786 2006","Al Masueed Building - 202 Al Maktoum Rd - Al Rigga - Dubai - United Arab Emirates","https://chosenhomesrealestate.com/",5,6
"MY STARHOME PROPERTIES","04 244 6675","Twin Tower - Office No-217 - Deira - Dubai - United Arab Emirates","http://www.starhomeuae.com/",3.7,3
"AL KHALEEJ REAL ESTATE","04 222 2377","Deira Tower - 2307 Baniyas Rd - Al Rigga - Dubai - United Arab Emirates","",2.6,5
"Bin Jarsh Real Estate","04 227 7723","Al Rigga - Dubai - United Arab Emirates","",3.1,19
"Metropolitan Real Estate Co LLC","04 221 1432","Office Tower Baniyas Rd - Al Rigga - Dubai - United Arab Emirates","",4.5,2
"Morin CityBeats Properties L.L.C","050 591 3164","Twin Tower A, Rolex Tower - 1224, 12th Floor - Baniyas Rd - Al Rigga - Dubai - United Arab Emirates","https://www.morincitybeats.com/",5,4
"Fine & Country Real Estate Broker LLC","04 553 1595","Twin Tower - Deira, Nasser Sq - Dubai - United Arab Emirates","",5,1
"KHR Real Estate","04 271 7211","Fish Roundabout - Deira - Dubai - United Arab Emirates","http://www.khrrealestate.ae/",4.1,60
"Angle Elite Properties","056 290 7427","Al Masraf Building - Baniyas Rd - Al Rigga - Dubai - United Arab Emirates","","",""
"Amaken Real Estate Brokers","055 261 5993","Al Reem Tower - Floor 1301 - Al Maktoum Rd - Deira - Dubai - United Arab Emirates","https://amaken-realestate.com/","",""
"Bin yaqoob real estate","","7897+CXV - Al Rigga Rd - nearby Union Metro Station - Deira - Al Rigga - Dubai - United Arab Emirates","",5,1
"البيت الملكي للعقارات ROYAL HOUSE BROKERS","050 267 6181","حمر عين سنتر - Deira - Dubai - United Arab Emirates","",3.3,4
"Golden Home Real Estate","04 228 8667","7894+7QR - Al Rigga - Dubai - United Arab Emirates","",1,2
"Onera Real Estate L.L.C","04 325 1602","Office 503, Al Reem Tower - Al Maktoum Rd - Riggat Al Buteen - Dubai - United Arab Emirates","https://www.onera.ae/","",""
"QUTOOF REAL ESTATE","04 236 5511","Parking building, Dubai Creek Tower - Al Maktoum Rd - behind Etisalat - Deira - Riggat Al Buteen - Dubai - United Arab Emirates","",4,1
"Globeaxis Real Estate LLC","058 515 5700","78C5+MWC - Naif - Dubai - United Arab Emirates","http://www.globeaxis.uk/",5,3
"Al Budoor Real Estate & Trading Co","04 222 2343","51 Baniyas Rd - Deira - Al Rigga - Dubai - United Arab Emirates","",5,1
"Cozy Home Rental @ Deira","058 652 4859","129 Omar Bin Al Khattab St - Deira - Dubai - United Arab Emirates","",5,2
"A L S Properties","04 226 9269","84 Al Maktoum Hospital Rd - Al Rigga - Dubai - United Arab Emirates","",3,2
"Liberty Homes Real Estate Broker LLC","04 228 8005","7894+7QR - Al Rigga - Dubai - United Arab Emirates","",2.4,5
"Palm Cove Real estate L.L.C","050 650 9399","Baniyas Rd - Al Rigga - Dubai - United Arab Emirates","","",""
"Propshop Real Estate L.LC","","Baniyas Rd - Deira - Riggat Al Buteen - Dubai - United Arab Emirates","http://www.propshop.ai/",5,6
"Manzili - Buy Property in Dubai","04 276 7001","Dubai Land Department, 3rd floor Cube - baniyas road, Deira - Dubai - United Arab Emirates","",4.2,5
"Prestige Dubai","04 325 6295","Emaar Gold and Diamond Park, Bldg. 7, Office No. 102 - Dubai - United Arab Emirates","",2.8,6
"BAB ALRAYAN REAL ESTATE Broker","050 570 0940","GALADARI PLAZA - Baniyas Rd - Deira - Riggat Al Buteen - Dubai - United Arab Emirates","https://babalrayanreae.com/","",""
"Dar Alzahya Real Estate & Management","050 695 9222","BINJARSH BUILDING BA-1 - near Fish Roundabout - Deira - Dubai - United Arab Emirates","","",""
"M Z S Properties","","3 Al Maktoum Rd - Deira - Dubai - United Arab Emirates","",5,1
"Safe Choice Real Estate","055 471 2355","Sheraton Dubai Creek Hotel N°: 6 - Deira - Riggat Al Buteen - Dubai - United Arab Emirates","https://www.safechoice.ae/",5,3
"Druvya Holiday Homes LLC","058 248 4205","Rashid Building - Office No.302 - Deira - opposite Mark Inn Hotel - Naif - Dubai - United Arab Emirates","http://www.druvyahomes.com/",4.7,345
"Bed Space In Dubai","056 812 6376","Baniyas Square - Deira - Dubai - United Arab Emirates","",4.9,44
"AL WASEL BUILDING - AL QAIZI REAL ESTATE","","3 Al Suq Al Kabeer St - Deira - Al Rigga - Dubai - United Arab Emirates","",5,1
"Solaimani Real Estate","04 224 2541","Street # 33 Al Maktoum Hospital Rd - Naif - Dubai - United Arab Emirates","",5,1
"Al Yaquob Building","04 355 5777","7897+25Q - Al Rigga - Dubai - United Arab Emirates","",5,1
"Green House Realty","","7878+V76 - Al Maktoum Rd - Deira - Dubai - United Arab Emirates","",4.3,3
"YP - Your Place Real Estate","04 368 2168","Empire Heights Tower B - Office 06 - Level 10 - Dubai - United Arab Emirates","https://yourplace.ae/",3.7,84
"N.H / MHM REAL ESTATE","050 781 0703","22A street - Naif - Dubai - United Arab Emirates","",4.4,5
"Exotic Spaces","058 168 8209","RAM building - Al Rigga - Dubai - United Arab Emirates","","",""
"Al Zainab Trading LLC","04 333 3288","Near Union Metro Station - Dubai - United Arab Emirates","",4,1
"A G H PROPERTIES","04 548 3333","Arab Bank Building - Office 1-M51 - 1st St - Port Saeed - Riggat Al Buteen - Dubai - United Arab Emirates","","",""
"Twin Towers Shopping Centre","04 224 9222","Deira, Frij Murar, Opp Hyatt Regency - 31 Baniyas Rd - Deira - Al Rigga - Dubai - United Arab Emirates","",4.5,39
"Al Zarooni Real Estate","04 294 2121","Al Muraqqabat Rd - Deira - Dubai - United Arab Emirates","http://www.alzaroonirealestate.com/",2.9,24
"Abdulla Al Saffar Real Estate Brokers","04 266 1167","Saheel 1 - Saheel Tower 1 , Level 17, 1708 - Al Ittihad Rd - Dubai - United Arab Emirates","http://aasrealestate.com/",4.6,355
"Eagle Real Estate (Nafis Group)- Sharjah","06 767 2324","Eagle Real Estate Al Jawad tower - Hay Al Nahda - Sharjah - United Arab Emirates","http://www.nafisgroups.com/",4.2,107
"Al Nahda Real Estate","056 700 0588","9C23+CF8 - Unnamed Road - Sharjah - United Arab Emirates","",4.3,3
"Creative Lines Real Estate","058 130 1120","Saheel 2 - Office No 1402 - Al Nahda First - Al Nahda 1 - Dubai - United Arab Emirates","https://creativelines.ae/",4.7,265
"Al Hoor Real Estate","800 254667","Moon Tower 2 - Hay Al Nahda - Sharjah - United Arab Emirates","https://www.alhoorre.ae/",4.6,36
"Ajad Real Estate","04 221 8162","Al Mozna Building - 211 Metro Station - near Al Nahda - Al Qusais - Al Qusais 1 - Dubai - United Arab Emirates","https://ajadrealestate.com/",5,20
"Best Buy Real Estate","04 282 8766","Sama Residence - Office No M19 - Al Nahda 1 - Dubai - United Arab Emirates","http://bestbrealestate.com/",4.1,18
"Dream Realty","04 422 0701","Office No. 703, Saheel Tower - 2 Al Ittihad Rd - Al Nahda 1 - Dubai - United Arab Emirates","http://www.dreamrealty.ae/",4.8,16
"Epic Deals Real Estate Brokers","050 799 1736","AR 1 Tower - Al Nahda First - Al Nahda 1 - Dubai - United Arab Emirates","https://epicdealsrealestate.com/",4.6,7
"SKY HOMES REAL ESTATE","04 570 6443","Saheel Tower 2 - Office No. 1504 - Al Nahda First - Al Nahda 1 - Dubai - United Arab Emirates","https://skyhomesrealestate.com/",4.1,13
"Just Rely Real Estate LLC","055 591 7420","Saheel Tower-1, Office no 603 - Al Nahda First - Al Nahda 1 - Dubai - United Arab Emirates","https://www.justrelyproperties.com/",5,20
"Dotcoliv Property # 6 Al Nahda 2 , Dubai","056 336 4646","Al Nahda Second - Al Nahda 2 - Dubai - United Arab Emirates","https://www.dotcoliv.com/",4,1
"Park One Building","","34 19A St - Al Nahda Second - Al Nahda 2 - Dubai - United Arab Emirates","",4.9,15
