name,phone,address,website,rating,user_ratings_total
"Maple Estate & Letting Agents Ltd","020 8427 9772","41 Station Rd, Harrow HA1 2UA, United Kingdom","http://mapleestate.co.uk/",4.2,285
"Phillip Shaw Ltd","020 8909 1950","146 Kenton Rd, Harrow HA3 8AZ, United Kingdom","http://www.phillipshawltd.co.uk/",4.8,193
"Connells Estate Agents Harrow","020 8427 4321","182 Station Rd, Harrow HA1 2RH, United Kingdom","https://www.connells.co.uk/estate-agents/harrow?utm_source=Google&utm_medium=Main+URL&utm_campaign=Google+Knowledge+Panel&utm_id=YEXT&y_source=1_NjM5MTQ4MDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",3.7,255
"RCL Estates","020 3740 8886","256 High Rd, Harrow HA3 7BB, United Kingdom","https://www.rclestates.co.uk/",4,35
"Rouge Property Estates","020 8515 9860","34, 36 Lowlands Rd, Harrow HA1 3AT, United Kingdom","http://www.rouge-property.co.uk",4.1,167
"Property Hub","020 3500 2595","Rear, Sovereign House, 2 Graham Rd, Harrow HA3 5RF, United Kingdom","https://www.propertyhubltd.com/harrow",4.8,112
"Charles Russell Estate Agents","020 8863 6269","10 High St, Harrow HA3 7AA, United Kingdom","http://www.charles-russell.com/",4.3,38
"Move in Properties Ltd","020 7148 0670","208 Kenton Rd, Harrow HA3 8BX, United Kingdom","http://www.movein-properties.co.uk/",4.8,356
"JLR ESTATES LONDON","020 8904 6000","136 Blenheim Rd, Harrow HA2 7AA, United Kingdom","http://www.jlrestates.co.uk/",4.8,50
"Uk Realty Management","020 8907 1111","201 Kenton Rd, Harrow HA3 0HD, United Kingdom","https://www.ukrealtymgmt.co.uk/",4.3,103
"Andrea & Co Estate Agents","020 8176 6755","14 Havelock Pl, Harrow HA1 1LJ, United Kingdom","http://www.andreaco.co.uk/",4.5,37
"Davidson Gold","020 8952 4747","109C Kenton Rd, Harrow HA3 0AN, United Kingdom","",4.4,51
"Colin Dean Residential","020 8515 7929","350 Pinner Rd, North Harrow, Harrow HA1 4LB, United Kingdom","http://www.colindean.com/",4.5,181
"Sonia Estates Ltd","020 8909 9977","189 Kenton Rd, Harrow HA3 0EY, United Kingdom","http://www.soniaestates.com/",4.1,143
"Squires Estate Agents","020 8422 1235","Fourth Floor, 166 College Rd, Harrow HA1 1BH, United Kingdom","https://www.squiresestateagents.co.uk/",4.8,26
"London Properties","020 8861 4615","95 High St, Harrow HA3 5DL, United Kingdom","http://www.london-properties.co.uk/",4,18
"Anderson Brown & Clarke","020 3859 8922","134 Vaughan Rd, Harrow HA1 4ED, United Kingdom","http://www.abandcsales.co.uk/",4.8,108
"Property Deals Insight","020 3389 8222","Torver Rd, Harrow HA1 1TH, United Kingdom","https://www.propertydealsinsight.com/",4.8,31
"ElliotLee Estate Agents | Harrow Branch","020 8866 0006","Head Office, 319 Rayners Ln, Rayners Lane, Pinner HA5 5EH, United Kingdom","http://www.elliotlee.co.uk/",4.1,233
"Coopers Residential - Pinner Estate Agent","020 8017 6000","18 Bridge St, Pinner HA5 3JF, United Kingdom","https://www.coopersresidential.co.uk/contact-us/coopers-pinner-office/",4.9,714
"Carsons Real Estate Ltd","020 8966 9500","389 Alexandra Ave, Rayners Lane, Harrow HA2 9EF, United Kingdom","http://www.carsonsestates.com/",3.7,11
"Cosmo Estates","020 3475 1754","215 Harrow View, Harrow HA1 4SS, United Kingdom","",4.8,24
"Reel Estates","020 8863 3300","15a The Broadwalk, 15 Broadwalk, Harrow HA2 6ED, United Kingdom","http://www.reel-estates.co.uk/",4.3,15
"A N Estates","020 8868 7722","410 Rayners Ln, Rayners Lane, Harrow, Pinner HA5 5DY, United Kingdom","https://anestate.co.uk/",4.1,76
"Doorsteps Online Estate Agents","020 4579 3171","N Building, W &, 26 Whitefriars Ave, Harrow HA3 5RN, United Kingdom","",3.5,267
"DM & Co","020 8864 5775","170 Greenford Rd, Sudbury Hill, Harrow HA1 3QX, United Kingdom","https://dmandco.london/?utm_source=localmaps&utm_medium=gmb&utm_campaign=Sudburyhill",4,61
"Hunters Estate & Letting Agents Stanmore","020 3667 1333","6, Station Parade, Kenton Ln, Harrow HA3 8SB, United Kingdom","https://www.hunters.com/office/stanmore/",4.6,102
"Robertson Phillips","020 8863 1122","40 Station Rd, North Harrow, Harrow HA2 7SE, United Kingdom","http://robertsonphillips.co.uk/",4.8,69
"Magicbrick Estate Agents","020 8004 4225","432 Alexandra Ave, Rayners Lane, Harrow HA2 9TW, United Kingdom","http://www.magicbrick.co.uk/",4.6,39
"Blue Ocean Property Consultants","020 8909 2727","Harrow HA3 8RZ, United Kingdom","http://www.blueoceanhomes.co.uk/",3.9,61
"Everstar Properties Limited","020 3837 4964","243 Imperial Dr, Rayners Lane, Harrow HA2 7HE, United Kingdom","http://www.everstarproperties.co.uk/",3.6,30
"Salter McGuinness","020 8907 1222","Cornwall Mansions, 325 Kenton Rd, Harrow HA3 0XN, United Kingdom","https://www.saltermcguinness.co.uk/",4.3,72
"Century 21 Harrow","","8 Peterborough Rd, Harrow HA1 2BQ, United Kingdom","http://www.century21uk.com/",5,2
"Lux Homes Estate Agents Hornchurch","01708 983444","117 High St, Hornchurch RM11 1TX, United Kingdom","https://www.luxhomesgroup.co.uk/our-branches/hornchurch/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listings",4.8,261
"Landmark Residential","020 3195 7610","201, 203 Station Ln, Hornchurch RM12 6LL, United Kingdom","http://www.landmarkresidential.co.uk/",5,123
"Chalk Street Estates","01708 922837","63-65 Station Ln, Hornchurch RM12 6JU, United Kingdom","http://www.chalkstreet.co.uk/",4.9,234
"haart Estate and Lettings Agents Hornchurch","01708 985000","13 North St, Essex RM11 1RL, United Kingdom","https://www.haart.co.uk/branch-finder/hornchurch-estate-agents/?utm_source=organic_gmb&utm_medium=organic&referrer=organic_gmb&y_source=1_MzQ0NjYwNDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",4.8,429
"haart Estate and Lettings Agents Romford","01708 985001","153-159 South St, Romford RM1 1PL, United Kingdom","https://www.haart.co.uk/branch-finder/romford-estate-agents/?utm_source=organic_gmb&utm_medium=organic&referrer=organic_gmb&y_source=1_MzQ0NjU4NzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",4.8,1333
"Durden & Hunt","01708 202777","159 High St, Hornchurch RM11 3YD, United Kingdom","https://www.durdenandhunt.co.uk/",4.9,218
"OC Homes Gidea Park Estate & Letting Agents","01708 989888","164 Balgores Ln, Gidea Park, Romford RM2 6BS, United Kingdom","http://ochomes.co.uk/",4.9,239
"Reeds Rains Estate and Lettings Agent Romford","020 8057 9514","32 Roneo Cor, Hornchurch RM12 4TN, United Kingdom","https://www.reedsrains.co.uk/estate-agent/romford?utm_campaign=gmb&utm_medium=organic&utm_source=local",5,53
"Keystones Property Romford","01708 909100","13 Clockhouse Ln, Romford RM5 3PH, United Kingdom","https://www.key-stones.co.uk/",4.9,559
"ABC Gone Estate & Letting Agents Romford","020 8553 0645","33 Station Rd, Romford RM3 0BS, United Kingdom","https://abcgone.com/estate-agents/romford/",4.7,410
"Andrews Romford","01708 753521","20 North St, Romford RM1 1BH, United Kingdom","https://www.andrewsonline.co.uk/about/offices/romford",4.9,554
"Noble Residential","01708 963063","168-170 Hornchurch Rd, Hornchurch RM11 1QH, United Kingdom","https://www.nobleresidential.co.uk/",4.9,172
"Oakmont Property Consultants Ltd (Hornchurch Estate Agents)","01708 223344","55 Butts Green Rd, Hornchurch RM11 2JS, United Kingdom","http://www.oakmontpropertyconsultants.co.uk/",5,199
"Stephen James | Residential & Commercial Estate and Letting Agents in Emerson Park, Hornchurch","07768 585551","Suite 5, 67 Butts Green Rd, Hornchurch RM11 2JS, United Kingdom","https://www.sjlettingandsales.com/",4.9,96
"Homesearch Properties","020 3695 8730","St James House, 27-43 Eastern Rd, Romford RM1 3NH, United Kingdom","http://www.homesearchproperties.com/",4.8,40
"Davis Estates","01708 476666","179 Squirrels Heath Ln, Ardleigh Grn Rd, Hornchurch RM11 2DX, United Kingdom","http://www.davisestates.co.uk/",4.8,73
"Charles Stratton Letting & Estate Agents in Gidea Park","01708 726817","192 Main Rd, Gidea Park, Romford RM2 5HA, United Kingdom","https://www.charlesstratton.co.uk/?utm_source=localmaps&utm_medium=gbp&utm_campaign=Romford",4.8,101
"haart Estate Agents Harold Wood","01708 378578","49a Station Rd, Essex RM3 0BS, United Kingdom","https://www.haart.co.uk/branch-finder/harold-wood-estate-agents/?utm_source=organic_gmb&utm_medium=organic&referrer=organic_gmb&y_source=1_MzQ0NjYwMzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",4.7,160
"Accord Sales & Lettings","01708 748956","221 Pettits Ln N, Romford RM1 4NU, United Kingdom","http://www.accordhomes.co.uk/",4.9,151
"Alan Jacob Estates","01708 921380","120 North St, Hornchurch RM11 1SU, United Kingdom","https://www.alanjacob.co.uk/",5,44
"Paul Parnell Bespoke Estate Agent","01708 837087","60 Ferguson Ave, Gidea Park, Romford RM2 6RL, United Kingdom","http://paulparnell.exp.uk.com/",5,42
"Bairstow Eves Sales and Letting Agents Hornchurch","01708 545321","16 North St, Hornchurch RM11 1RH, United Kingdom","http://www.bairstoweves.co.uk/forsaleoffice/hornchurch/282/?referrer=GooglePlaces&utm_source=gmb&y_source=1_MzI1NzM0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D",4.9,224
"Balgores Hornchurch Estate Agents & Letting Agents","01708 470756","1 North St, Hornchurch RM11 1RL, United Kingdom","https://www.balgoresproperty.co.uk/branches/estate-agents-in-hornchurch/",4.6,407
"Hilbery Chaplin Hornchurch","01708 457916","18 North St, Hornchurch RM11 1QP, United Kingdom","https://www.hilberychaplin.co.uk/",4.7,55
"Balgores Upminster Estate Agents & Lettings Agents","01708 259539","63 Station Rd, Upminster RM14 2SU, United Kingdom","https://www.balgoresproperty.co.uk/branches/estate-agents-in-upminster/",4.9,396
"Keys & Lee","01708 766241","1 Collier Row Rd, Romford RM5 3NP, United Kingdom","https://www.keysandlee.co.uk/",4.7,103
"William H Brown Estate Agents Gidea Park","01708 764418","77 Main Rd, Romford RM2 5EL, United Kingdom","https://www.williamhbrown.co.uk/estate-agents/gidea-park?utm_source=Google&utm_medium=Main+URL&utm_campaign=Google+Knowledge+Panel&utm_id=YEXT&y_source=1_NjUyNTUzMzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",4.1,56
"Bairstow Eves Estate Agents Collier Row","01708 545391","20 Collier Row Rd, Collier Row, Romford RM5 3NX, United Kingdom","http://www.bairstoweves.co.uk/forsaleoffice/collier-row/15/?referrer=GooglePlaces&utm_source=gmb&y_source=1_MzU2MDMwNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D",4.8,378
"Douglas Allen Hornchurch Estate Agents","01708 437777","133a High St, Hornchurch RM11 1TX, United Kingdom","https://www.douglasallen.co.uk/estate-agent-in-hornchurch?utm_source=google&utm_medium=Yext&utm_campaign=YextListings",4.8,174
"Your Move Estate Agents Romford","01708 776311","29-33 Victoria Rd, Romford RM1 2JT, United Kingdom","https://www.your-move.co.uk/estate-agent/romford?utm_source=google_my_business&utm_medium=organic&utm_campaign=YMRM12HU",4.6,175
"Brookings Estate & Letting Agents in Romford","020 8591 9088","12, Brooke Estate, Lyon Rd, Romford RM1 2AT, United Kingdom","https://www.brookings.co.uk/",4.5,129
"Bairstow Eves Sales and Letting Agents Romford","01708 545339","132 South St, Romford RM1 1TE, United Kingdom","http://www.bairstoweves.co.uk/forsaleoffice/romford/290/?referrer=GooglePlaces&utm_source=gmb&y_source=1_MzI1NzM0MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D",4.5,263
"Martin & Co Romford Lettings & Estate Agents","01708 721111","215a North St, Romford RM1 4QA, United Kingdom","https://www.martinco.com/estate-agents-and-letting-agents/branch/romford/?utm_source=google&utm_medium=local&utm_campaign=gmb-romford-website",4.8,66
"Bairstow Eves Estate Agents Elm Park","01708 545392","38 The Broadway, Hornchurch RM12 4RN, United Kingdom","http://www.bairstoweves.co.uk/forsaleoffice/elm-park/16/?referrer=GooglePlaces&utm_source=gmb&y_source=1_MzI1NzMwMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D",4.8,88
"Balgores Romford Estate Agents","01708 755507","5 6, Station Chambers, Victoria Rd, Romford RM1 2HS, United Kingdom","https://www.balgoresproperty.co.uk/branches/estate-agents-in-romford/",4.3,215
"100 Key Properties","020 3583 1311","129a High St, Hornchurch RM11 1TX, United Kingdom","http://www.100keyproperties.co.uk/",4,59
"Delaney's Harold Wood","01708 349668","29 Station Rd, Romford RM3 0BS, United Kingdom","http://www.delaneyproperties.co.uk/",4.7,173
"Property Vine","020 3764 2639","Gorseway, Dagenham, Romford RM7 0RR, United Kingdom","http://www.propertyvine.co.uk/",4.8,19
"Readings Property Services","01708 437766","12 Elm Parade, Hornchurch RM12 4RH, United Kingdom","http://readingspropertyservices.websites.propertylogic.net/",4.2,157
"KW Property","01708 837090","33 Ayr Way, Rise Park, Romford RM1 4UH, United Kingdom","http://www.kw-p.co.uk/",5,3
"Apple Property Services","01708 704768","87 Park Ln, Hornchurch RM11 1BH, United Kingdom","http://www.applepropertyservices.com/",3.9,97
"Greater London Commercial - Commercial Estate Agents (East London)","07886 584520","16 Wheatsheaf Rd, Romford RM1 2HD, United Kingdom","https://greaterlondoncommercial.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness",5,5
"Nura Real Estate","","London, Greater, Romford RM2 6LH, United Kingdom","http://coolproperties.co.uk/",5,1
"Beresfords Estate Agents - Hornchurch","01708 242787","135 High St, Hornchurch RM11 3YJ, United Kingdom","https://www.beresfords.co.uk/branches/estate-agents-in-hornchurch/?utm_source=GMB&utm_medium=organic&utm_content=Website&utm_campaign=Hornchurch",4.6,93
"Balgores","01708 755508","3, Victoria Rd, Romford RM1 2HU, United Kingdom","http://www.balgoresproperty.co.uk/",4.7,159
"Hilbery Chaplin Lettings","01708 770444","86 Market Pl, Romford RM1 3HQ, United Kingdom","https://www.hilberychaplin.co.uk/",4.2,100
"Alternative Property Services Letting Agents in Hornchurch","01708 454121","4 North St, Hornchurch RM11 1QX, United Kingdom","https://alternativepropertyservices.co.uk/?utm_source=localmaps&utm_medium=gbp&utm_campaign=Hornchurch",3.8,101
"Lux Homes Estate Agents Gidea Park","01708 932444","168b Balgores Ln, Gidea Park, Romford RM2 6BS, United Kingdom","https://www.luxhomesgroup.co.uk/our-sales-services/",4,4
"Ashton & Perkins Estate and Letting Agents in Romford","01708 723700","60 Victoria Rd, Romford RM1 2JH, United Kingdom","https://www.ashtonandperkins.co.uk/contact/?utm_source=localmaps&utm_medium=gbp&utm_campaign=romford",4.8,54
"Beresfords Estate Agents - Gidea Park","01708 242788","85 Main Rd, Romford RM2 5EL, United Kingdom","https://www.beresfords.co.uk/branches/estate-agents-in-gidea-park/?utm_source=GMB&utm_medium=organic&utm_content=Website&utm_campaign=Gidea-Park",4.7,126
"Commercial Property Estate Agents Essex and East London","07886 584520","111 Moor Ln, Upminster RM14 1HE, United Kingdom","",5,3
"Beresfords Estate Agents - Upminster","01708 242786","Beresfords, Station Rd, Upminster RM14 2UB, United Kingdom","https://www.beresfords.co.uk/branches/estate-agents-in-upminster/?utm_source=GMB&utm_medium=organic&utm_content=Website&utm_campaign=Upminster",4.6,267
"Parish Robert Ltd","01708 375700","The Arcade, 12b Farnham Rd, Romford RM3 8EB, United Kingdom","https://www.robertparish.co.uk/",3.8,11
"SMC Chartered Surveyors & Commercial Property Agents","01708 973700","5A High St, Hornchurch RM11 1TP, United Kingdom","https://smcbrownillvickers.com/services/london-and-essex/",5,3
"Coopers Residential - Hillingdon Estate Agents","01895 230103","109 Hillingdon Hill, Uxbridge UB10 0JQ, United Kingdom","http://www.coopersresidential.co.uk/",4.8,1002
"Andrews Residential","01895 231311","11 Crescent Parade, Long Ln, Uxbridge UB10 0LG, United Kingdom","http://www.andrewsresidential.co.uk/",4.8,287
"Christopher Nevill Uxbridge","01895 239977","274 High St, Uxbridge UB8 1LQ, United Kingdom","http://www.christophernevill.co.uk/",4.7,756
"Stones Property - Estate Agents in Hillingdon","01895 730000","1 Hercies Rd, Uxbridge UB10 9LT, United Kingdom","https://stonesproperty.co.uk/estate-agents-hillingdon/?utm_source=localmaps&utm_medium=gbp&utm_campaign=hillingdon",4.9,156
"Allday & Miller Uxbridge Estate Agents","01895 641000","192 High St, Uxbridge UB8 1LA, United Kingdom","https://www.alldayandmiller.co.uk/",4.9,400
"Regions Estates","01895 255300","2, Western Parade, Long Ln, Uxbridge UB10 9PQ, United Kingdom","https://www.regionsestates.com/",4.9,77
"Cameron Uxbridge Estate Agents","01895 252000","195 High St, Uxbridge UB8 1LB, United Kingdom","https://www.cameron.co/contact-us/uxbridge-estate-agents?utm_source=Google%20My%20Business&utm_medium=Uxbridge",4.8,663
"Galaxy Real Estate HQ","020 8004 1111","1-3 Uxbridge Rd, Hayes UB4 0JN, United Kingdom","https://www.galaxyrealestate.co.uk/",4.9,352
"Andrews Residential - Uxbridge","01895 707777","41 Belmont Rd, Uxbridge UB8 1QT, United Kingdom","https://www.andrewsresidential.co.uk/",4.9,181
"Coopers Residential - Uxbridge Estate Agents","01895 257566","1 Vine St, Uxbridge UB8 1QE, United Kingdom","http://www.coopersresidential.co.uk/",4.8,672
"Lakin & Co","01895 544555","59 Swakeleys Rd, Ickenham, Uxbridge UB10 8DG, United Kingdom","http://www.lakinandco.com/",4.9,307
"Lords Associates","01895 233761","273 High St, Uxbridge UB8 1LQ, United Kingdom","https://www.lordsassociates.co.uk/",4.6,255
"Link Up Estate Agents","01895 814145","5, Hillingdon Parade, Uxbridge Rd, Uxbridge UB10 0PE, United Kingdom","http://linkprop.co.uk/",4.6,105
"Gibbs Gillespie Uxbridge","01895 272742","266-268 High St, Uxbridge UB8 1LQ, United Kingdom","https://www.gibbs-gillespie.co.uk/contact-us/our-offices/estate-agents-in-uxbridge/?utm_source=localmaps&utm_medium=gbp&utm_campaign=gmb_uxbridge",4.7,1244
"Vine Estates - Estate Agents Uxbridge","020 3744 1177","Heathside, Uxbridge Rd, Uxbridge UB10 0NX, United Kingdom","http://www.vineestates.com/",4.6,173
"M3M REAL ESTATE","020 8625 2222","1100 Uxbridge Rd, Hayes UB4 8QH, United Kingdom","https://m3mrealestate.com/",4.5,124
"Woodend Estates","020 8573 7200","1 Byron Parade, Uxbridge UB10 0LZ, United Kingdom","https://www.woodendestates.co.uk/",4.2,31
"Coopers Residential - Ickenham Estate Agents","01895 547011","27-29 Swakeleys Rd, Ickenham, Uxbridge UB10 8DF, United Kingdom","http://www.coopersresidential.co.uk/",4.9,597
"Ash Estates","020 3576 5423","Orega Serviced Offices, 4 Longwalk Rd, Hayes, Uxbridge UB11 1FE, United Kingdom","http://www.ash-estates.com/",5,25
"Allday & Miller Hayes Estate Agents","020 8748 2000","1310 Uxbridge Rd, Hayes End, Hayes UB4 8JG, United Kingdom","https://www.alldayandmiller.co.uk/",4.9,59
"Hunters Estate Agents","01895 235796","398A Long Ln, Uxbridge UB10 9PG, United Kingdom","http://www.hunters.com/offices/hillingdon",4.4,26
"Gibson Honey","01895 677766","92 High St, Ruislip HA4 8LS, United Kingdom","http://www.gibsonhoney.co.uk/",4.8,544
"Orchard Property Services - Estate Agents - Ickenham, Ruislip & Hillingdon","01895 623626","11 Long Ln, Ickenham, Uxbridge UB10 8QU, United Kingdom","http://www.orchardproperty.co.uk/",4.7,121
"Cameron West Drayton Estate Agents","01895 444424","Cameron House, 21-23 High St, West Drayton UB7 7QG, United Kingdom","https://www.cameron.co/",4.7,915
"haart Estate and Lettings Agents Hayes Middx","020 4512 8368","462 Uxbridge Rd, Middlesex UB4 0SD, United Kingdom","https://www.haart.co.uk/branch-finder/hayes-middx-estate-agents/?utm_source=organic_gmb&utm_medium=organic&referrer=organic_gmb&y_source=1_MzQ0NjYwNDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",4.7,718
"MyCastle","01895 349550","2nd Floor, 16 High St, Uxbridge UB8 1JN, United Kingdom","http://mycastleltd.com/",4.8,77
"Romans Uxbridge Estate Agents & Letting Agents","01895 812222","10 High St, Uxbridge UB8 1JN, United Kingdom","https://www.romans.co.uk/our-offices/estate-agents-in-uxbridge/?utm_source=localmaps&utm_medium=gbp&utm_campaign=gmb_uxbridge",4.7,412
"Coopers Residential - Ruislip Estate Agent","01895 625625","126-128 High St, Ruislip HA4 8LL, United Kingdom","http://www.coopersresidential.co.uk/",4.9,1123
"MCB Real Estate","020 8813 6090","1076 Uxbridge Rd, Hayes UB4 0RJ, United Kingdom","",4.5,48
"Hunters Estate Agents Hayes","020 8848 0978","31 Coldharbour Ln, Hayes Town, Hayes UB3 3EB, United Kingdom","https://www.hunters.com/about-us/offices/hayes",4.7,175
"Dream Real Estate","020 8574 3444","812 Uxbridge Rd, Hayes UB4 0RS, United Kingdom","https://www.dreamrealestateltd.com/",4.5,8
"Henry Wiltshire Estate Agents Hayes","020 3696 5626","Unit 3, Vantage Building High Point Village, Hayes UB3 4BQ, United Kingdom","https://www.henrywiltshire.co.uk/estate-agents/hayes/",4.6,75
"Karwood Properties","020 8813 5050","Karwood , 9, Broadway Parade, Coldharbour Ln, Hayes UB3 3HE, United Kingdom","http://www.karwood.co.uk/",5,83
"Coopers Residential - Ruislip Manor Estate Agents","01895 677400","71 Victoria Rd, Ruislip HA4 9BH, United Kingdom","http://www.coopersresidential.co.uk/",4.9,499
"Coopers Residential - West Drayton Estate Agents","01895 459950","1 Tavistock Rd, West Drayton UB7 7QT, United Kingdom","http://www.coopersresidential.co.uk/",4.8,499
"Century 21 Hayes & Southall","020 8226 5578","890 Uxbridge Rd, Hayes UB4 0RR, United Kingdom","https://www.century21uk.com/hayes-southall",4.7,40
"New Home Estates","07309 713254","Long Ln, Uxbridge UB10 9PG, United Kingdom","",5,5
"R Whitley & Co - Estate and Letting Agents in West Drayton","01895 442711","40 Station Rd, West Drayton UB7 7DA, United Kingdom","http://www.rwhitley.co.uk/",4.7,295
"Oakwood Estates - Estate and Letting agents in West Drayton","01895 540027","44 Station Rd, West Drayton UB7 7DD, United Kingdom","https://oakwood-estates.co.uk/our-offices/oakwood-of-west-drayton/branch?utm_source=localmaps&utm_medium=gbp&utm_campaign=west-drayton",4.8,276
"Gibbs Gillespie Northwood","01923 823333","65c Green Ln, Northwood HA6 3AD, United Kingdom","https://www.gibbs-gillespie.co.uk/contact-us/our-offices/estate-agents-in-northwood?utm_source=localmaps&utm_medium=gbp&utm_campaign=gmb_northwood",4.8,582
"Stones Property - Estate and Letting agents in Hayes","020 8573 0000","50 Coldharbour Ln, Hayes Town, Hayes UB3 3EP, United Kingdom","https://stonesproperty.co.uk/estate-agents-hayes/?utm_source=localmaps&utm_medium=gbp&utm_campaign=hayes",4.4,204
"Sunny Dhillon Property | Local Estate Agent West London","07946 392522","Office 24, Harrington House, Milton Rd, Ickenham, Uxbridge UB10 8PU, United Kingdom","https://sunnydhillon.exp.uk.com/about/",5,4
"Kearns Residential Estate & Letting Agents Ruislip","01895 800800","127 High St, Ruislip HA4 8JN, United Kingdom","https://kearns.co/contact-kearns/estate-agents-in-ruislip/?utm_source=localmaps&utm_medium=gbp&utm_campaign=ruislip",4.9,131
"Shaws of London","020 8561 6888","910 Uxbridge Rd, Hayes UB4 0RW, United Kingdom","https://www.shawsoflondon.co.uk/#/",4.4,87
"Swakeleys Estates - An independent estate agent","01895 470186","33 Copthall Rd E, Ickenham, Uxbridge UB10 8SD, United Kingdom","https://www.swakeleysestates.co.uk/",5,27
"Charrison Davis","020 8573 9922","254 Kingshill Ave, North, Hayes UB4 8BZ, United Kingdom","http://www.charrisondavis.com/",4.6,172
"Lawrence Rand Estate & Letting Agents Ruislip","01895 632211","51 Victoria Rd, Ruislip HA4 9BH, United Kingdom","https://www.lawrence-rand.co.uk/",4.7,702
"Elliot Carter","020 8561 8100","Agincourt Villas, Uxbridge Rd, Uxbridge UB10 0NX, United Kingdom","",4,56
"Oakstone - Real Estate Agency in Uxbridge","07875 202488","The Atrium, 1 Harefield Rd, Uxbridge UB8 1HB, United Kingdom","https://oakstonerealestate.co.uk/",5,4
"Kearns Residential Ltd","01895 200100","41 Station Rd, West Drayton UB7 7LN, United Kingdom","https://kearns.co/contact-kearns/estate-agents-in-west-drayton/?utm_source=localmaps&utm_medium=gbp&utm_campaign=westdrayton",4.9,157
"R&K Residential","07887 829060","Long Ln, Uxbridge UB10 9PG, United Kingdom","http://www.rkresidential.co.uk/",5,4
"Hiltons Estates","01895 320333","36 Station Rd, West Drayton UB7 7DD, United Kingdom","http://www.hiltons-estates.com/",4.8,111
"Galaxy Real Estate Southall","020 8004 1111","153 Norwood Rd, Southall UB2 4JB, United Kingdom","http://www.galaxyrealestate.co.uk/",4.7,367
"D L D","020 8813 5255","17 New Broadway, Uxbridge UB10 0LJ, United Kingdom","http://www.dldestates.com/",5,4
"Austin Residential","01895 613005","75 High St, Ruislip HA4 8JB, United Kingdom","http://www.austinresidential.co.uk/",4.8,132
"House-Of-Properties","07800 591649","House of Properties, Eagle Court, 9 Vine St, Uxbridge UB8 1QE, United Kingdom","https://www.house-of-properties.co.uk/",4.9,11
"Civil Homes UK","020 3488 3636","Boundary House, Cricket Field Rd, Uxbridge UB8 1QG, United Kingdom","https://civilhomes.co.uk/",5,15
"Gibbs Gillespie","01895 622220","172 High St, Ruislip HA4 8LJ, United Kingdom","https://www.gibbs-gillespie.co.uk/contact-us/our-offices/estate-agents-in-ruislip-sales/?utm_source=localmaps&utm_medium=gbp&utm_campaign=gmb_ruislipsales",4.8,432
"A-Star Real Estates Limited","020 7993 4373","The Barn, 2 Manor Ln, Harlington, London, Hayes UB3 5EQ, United Kingdom","https://astarestates.co.uk/",5,1
"ickenham property services","","10 Hercies Rd, Uxbridge UB10 9NA, United Kingdom","",4,1
"NobleDom Estate Agents","020 3633 7133","First floor, 112 High St, Hounslow TW3 1NA, United Kingdom","https://www.nobledom.co.uk/",4.9,88
"Diamond Move Estate Agents","020 8577 8855","Unit 1B, 694-712 London Rd, Hounslow TW3 1PG, United Kingdom","http://www.diamondmove.co.uk/",4.7,181
"Century 21 Heston","020 4529 5646","12, Central Parade, New Heston Rd, Heston, Hounslow TW5 0LQ, United Kingdom","https://www.century21uk.com/heston",4.9,263
"Landmark Property Services","020 8577 2777","7, Parklands Parade, Bath Rd, Hounslow TW5 9AX, United Kingdom","http://www.lmark.co.uk/",4.8,251
"Dogra Estate Agents","020 8570 7799","216 Lampton Rd, Hounslow TW3 4EX, United Kingdom","",4.8,220
"World Residentials UK (WRUK)","020 8150 8795","Unit 1, 73 Hanworth Rd, Hounslow TW3 1TT, United Kingdom","https://wruk.london/",5,51
"Shaw & Co Estate Agents","020 8570 7258","10 Central Parade, Heston, Hounslow TW5 0LH, United Kingdom","http://www.shawandcoestates.com/",4.6,156
"Move Inn Letting & Estate Agents Hounslow","020 8574 4966","46 Vicarage Farm Rd, Hounslow TW5 0AB, United Kingdom","http://www.moveinnestates.co.uk/",4.3,225
"Chase Buchanan Sales & Lettings - Isleworth","020 8758 1755","7 Odeon Parade, 480 London Rd, Isleworth TW7 4DE, United Kingdom","https://chasebuchanan.co.uk/",4.8,404
"DBK Estate Agents Hounslow","020 8570 4747","36 Bath Rd, Hounslow TW3 3EB, United Kingdom","https://www.dbkestates.com/",4,106
"Dexters Isleworth Estate Agents","020 8560 1177","568 London Rd, Isleworth TW7 4EP, United Kingdom","https://www.dexters.co.uk/contact-us/our-offices/isleworth",4.9,1402
"Ready Move Estates Ltd","020 3833 1303","262 Bath Rd, Hounslow TW4 7DF, United Kingdom","",4.1,39
